"Date","DOY","Plot_Number","Rice_Cultivar","Experiment_Name","Bay_Length","Nitrogen_Rate","Replicate","Yield","Heading_50","Heading_100","Percent_Stand","Final_Lodge","SPAD","Leaf1_Temp","Leaf2_Temp","Measurement_Stage","Thermal","NDWI","EVI","NAVI","GNDVI","Cigreen","RENDVI","TGI","SAVI","CI_RedEdge","BI","SCI","GLI","NGRDI","SI","VARI","HUE","BGI","PSRI","RVI","TVI","CVI","NDVI","DVI","BNDVI","LCI","LAI","NRCT","contrast_0","contrast_45","contrast_90","contrast_135","dissimilarity_0","dissimilarity_45","dissimilarity_90","dissimilarity_135","homogeneity_0","homogeneity_45","homogeneity_90","homogeneity_135","ASM_0","ASM_45","ASM_90","ASM_135","energy_0","energy_45","energy_90","energy_135","correlation_0","correlation_45","correlation_90","correlation_135"
2022-08-02,214,31778,"RT7521FP","Hybrid_RT7521FP","22'9""""",130,2,13.70175548,84,87,NA,0,NA,NA,NA,"",32.2075729,-0.9233972,1.1733519,0.9906902,0.9233972,24.3943787,0.7518965,2.4072297,0.9398879,6.0850101,0.0214954,-0.6234766,0.5823753,0.6234766,-0.1227988,0.8207663,-5.77e-05,0.2958109,-0.2151769,112.2208862,53.1331062,5.9058952,0.9815595,0.7520041,0.9767706,0.8504054,4.1271873,0.184354484,23.15857143,41.43157895,16.16666667,29.1518797,3.461428571,4.616541353,3.00877193,3.990977444,0.281438015,0.217606785,0.30618023,0.246656519,0.005238776,0.004262536,0.005333906,0.004597207,0.072379386,0.0652881,0.073033596,0.067802709,0.896307703,0.809804349,0.924446804,0.866217078
2022-08-02,214,31779,"RT7521FP","Hybrid_RT7521FP","16'3""""",130,2,13.52834941,84,86,NA,0,NA,NA,NA,"",32.0924911,-0.918305,1.1609889,0.9893057,0.918305,22.7514191,0.7412232,2.5300453,0.9330828,5.7482128,0.0227588,-0.6013451,0.5749456,0.6013451,-0.0785689,0.784068,-6.46e-05,0.2906877,-0.2143492,97.4154739,52.370945,5.9099693,0.9788466,0.7353846,0.975561,0.8423247,4.082458,0.181945124,57.06428571,96.98345865,46.8494152,76.41052632,5.932857143,7.738345865,5.445906433,6.987969925,0.154677165,0.130147858,0.158813168,0.130165152,0.001914286,0.00171406,0.002089318,0.001737803,0.043752551,0.041401203,0.045709059,0.041686966,0.759054854,0.582758735,0.799247972,0.670814056
2022-08-02,214,31780,"RT7521FP","Hybrid_RT7521FP","16'3""""",130,3,14.22216485,84,86,NA,0,NA,NA,NA,"",32.5221405,-0.9216316,1.184835,0.9901026,0.9216316,23.7752438,0.7509903,2.4515254,0.944048,6.0504146,0.0225408,-0.6125397,0.5651527,0.6125397,-0.1364882,0.8216998,-6.12e-05,0.3152704,-0.2169893,105.8522263,53.9368744,5.9507041,0.9804077,0.7630798,0.9746586,0.8493415,4.1687331,0.200596357,37.97428571,77.99097744,45.58625731,60.97744361,4.845714286,7.088721805,5.23245614,6.120300752,0.17928663,0.125340545,0.189726763,0.160396012,0.002158163,0.001795466,0.002117104,0.002054384,0.046456036,0.042372941,0.046012003,0.045325314,0.811928774,0.614202142,0.779402927,0.699400441
2022-08-02,214,31781,"RT7521FP","Hybrid_RT7521FP","22'9""""",130,3,13.52834941,84,86,NA,0,NA,NA,NA,"",32.2605591,-0.9232558,1.1707174,0.9903601,0.9232558,24.5338097,0.7533633,2.3372467,0.93641,6.1486568,0.0216093,-0.6160181,0.5630537,0.6160181,-0.1510832,0.8329797,-5.66e-05,0.3212607,-0.2147914,110.9871063,52.687191,6.0422997,0.9809176,0.7467409,0.9747866,0.851045,4.1176553,0.21022619,35.27218045,61.3031746,31.07561728,56.35714286,4.601503759,6.017460317,4.279320988,5.696825397,0.200832702,0.156966746,0.214285236,0.16883653,0.002830007,0.002365835,0.00283279,0.002477954,0.053197813,0.048639852,0.053223964,0.049779053,0.838945774,0.721589953,0.857406315,0.744103382
2022-08-02,214,31782,"RT7521FP","Hybrid_RT7521FP","22'9""""",130,3,12.48772186,82,84,NA,0,NA,NA,NA,"",31.8599892,-0.9140975,1.1533267,0.9886043,0.9140975,21.5184956,0.7341774,2.5478294,0.9252851,5.5493693,0.0237243,-0.5986403,0.5560884,0.5986403,-0.1208906,0.8045486,-6.69e-05,0.3192082,-0.2184433,92.0055237,51.4107323,5.6436772,0.977477,0.7177862,0.971815,0.8371038,4.0547361,0.161549786,25.00300752,41.61111111,27.16975309,48.22063492,3.914285714,5.046031746,4.024691358,5.185714286,0.211878562,0.190877621,0.211221893,0.192705246,0.00335915,0.002772739,0.003371009,0.003047367,0.057958172,0.052656801,0.058060388,0.055202963,0.869485841,0.77634394,0.857245848,0.742346768
2022-08-02,214,31783,"RT7521FP","Hybrid_RT7521FP","16'3""""",130,3,13.87516154,83,85,NA,0,NA,NA,NA,"",32.1475067,-0.9154792,1.14125,0.9892426,0.9154792,22.1075802,0.7372041,2.4497273,0.9179277,5.6405478,0.0228259,-0.6124204,0.5574127,0.6124204,-0.1544517,0.8337938,-6.26e-05,0.3278142,-0.2202007,99.0964432,50.2830086,5.5300183,0.9787275,0.7032524,0.9716367,0.8396157,4.0110426,0.198809784,29.31729323,54.66984127,36.12654321,55.94761905,4.192481203,5.898412698,4.734567901,5.893650794,0.21238345,0.159591074,0.182174577,0.149724259,0.002486291,0.002098765,0.002262422,0.002062232,0.049862721,0.045812285,0.047564923,0.045411808,0.861561225,0.740300051,0.826396807,0.734276956
2022-08-02,214,31784,"RT7521FP","Hybrid_RT7521FP","16'3""""",130,3,13.70175548,84,86,NA,0,NA,NA,NA,"",32.9257965,-0.9160434,1.1682476,0.9899078,0.9160434,22.1645489,0.7425221,2.5681725,0.933089,5.7948074,0.0234532,-0.6284268,0.5705889,0.6284268,-0.1654674,0.8496338,-6.72e-05,0.3185202,-0.2278636,103.6643982,52.3488426,5.2742248,0.9800261,0.734468,0.9726269,0.8436523,4.1087198,0.212134809,50.38285714,100.8992481,50.81871345,73.32180451,5.525714286,7.984962406,5.666666667,6.936842105,0.181416201,0.12000076,0.169316724,0.116868183,0.001968367,0.001729889,0.001942906,0.001736673,0.044366286,0.04159193,0.044078402,0.041673403,0.781679068,0.555616725,0.777237541,0.676785999
2022-08-02,214,31785,"RT7521FP","Hybrid_RT7521FP","22'9""""",130,3,14.56897697,84,86,NA,0,NA,NA,NA,"",32.0251541,-0.9120777,1.1494259,0.9896924,0.9120777,21.2427349,0.7298384,2.6653132,0.9227626,5.4502878,0.02391,-0.6381498,0.582396,0.6381498,-0.1635633,0.8531841,-7.29e-05,0.3068772,-0.2279107,103.4206009,50.9506798,4.888938,0.9796096,0.7067012,0.972313,0.8350546,4.0406227,0.189039428,24.90588235,52.65479876,28.6962406,38.76470588,3.979411765,5.670278638,4.203007519,4.795665635,0.215534703,0.1614411,0.208114086,0.204328839,0.002857915,0.00238069,0.002952117,0.002823999,0.053459473,0.048792314,0.054333389,0.053141312,0.87354659,0.713218754,0.842320572,0.787263845
2022-08-02,214,31786,"RT7521FP","Hybrid_RT7521FP","22'9""""",130,3,14.56897697,84,86,NA,0,NA,NA,NA,"",33.8435745,-0.9166484,1.1542926,0.9909648,0.9166484,22.3628407,0.7403469,2.5371025,0.9259418,5.7292638,0.0225331,-0.6582832,0.5909337,0.6582832,-0.1990005,0.8850569,-6.41e-05,0.3083941,-0.2306609,116.1357651,51.0951118,4.8132715,0.9820987,0.7146062,0.9736842,0.8431121,4.0582304,0.293890678,32.96142857,62.94736842,41.30116959,62.84360902,4.415714286,6.270676692,5.061403509,6.212030075,0.208423761,0.144032262,0.185436801,0.155923793,0.002516327,0.002145966,0.002330845,0.002073605,0.050163,0.046324577,0.04827883,0.045536854,0.821936462,0.639081646,0.761851091,0.639869988
2022-08-02,214,31787,"RT7521FP","Hybrid_RT7521FP","16'3""""",130,3,13.18153729,83,85,NA,0,NA,NA,NA,"",32.3052864,-0.9171512,1.1567019,0.9909928,0.9171512,22.5593395,0.7410995,2.5288079,0.9271488,5.7598147,0.0225223,-0.658319,0.5895991,0.658319,-0.2022207,0.8874292,-6.42e-05,0.3103535,-0.2296318,117.3543091,51.3082123,4.8417516,0.9821557,0.7180366,0.9736685,0.8436042,4.0669479,0.205966297,28.17293233,58.49047619,33.68055556,49.50634921,4.212030075,6.125396825,4.442901235,5.433333333,0.209572937,0.142835687,0.225928913,0.156954418,0.002487422,0.001992945,0.002477947,0.002157974,0.049874057,0.044642416,0.049778985,0.046454002,0.8616572,0.719442472,0.83714793,0.762460261
2022-08-02,214,31788,"RT7521FP","Hybrid_RT7521FP","16'3""""",130,3,13.35494335,84,86,NA,0,NA,NA,NA,"",33.6666107,-0.9018891,1.1258464,0.9885852,0.9018891,19.2126408,0.7124416,2.8851371,0.9076799,5.0329943,0.0255357,-0.6480147,0.5928046,0.6480147,-0.1660638,0.8594463,-8.46e-05,0.2975746,-0.2382873,100.2639084,49.3484268,4.2312899,0.9774638,0.6747903,0.9697465,0.8223742,3.955312,0.278278664,37.86142857,70.38496241,41.6754386,69.16541353,4.841428571,6.589473684,5.140350877,6.57593985,0.179774459,0.145224628,0.170892157,0.12922985,0.002467347,0.002069082,0.00227741,0.002063429,0.049672396,0.045487168,0.047722219,0.045424985,0.824381029,0.678310808,0.808894739,0.684283998
2022-08-02,214,31789,"RT7521FP","Hybrid_RT7521FP","22'9""""",130,3,12.48772186,84,86,NA,0,NA,NA,NA,"",33.3378525,-0.9075395,1.1114943,0.9899688,0.9075395,20.3791351,0.7188711,2.6595757,0.9004419,5.1823578,0.023334,-0.6652314,0.6010159,0.6652314,-0.1945928,0.8849425,-7.07e-05,0.2974614,-0.2341652,111.7853165,48.1756172,4.235136,0.9801608,0.6623669,0.9716105,0.8278663,3.9033864,0.258068266,26.58571429,48.65263158,24.02777778,41.22706767,3.962857143,5.398496241,3.852339181,4.953383459,0.234727169,0.163885304,0.222295382,0.18004123,0.002796939,0.002515688,0.003163367,0.002615185,0.052886092,0.050156632,0.056243813,0.051138875,0.841633488,0.688321355,0.846179793,0.734189713
2022-08-02,214,31790,"NIL 43","Inbred_Jeff + NIL","35'9""""",130,1,10.05946344,86,88,NA,0,NA,NA,NA,"",33.8722839,-0.8920197,1.0735589,0.9870379,0.8920197,16.6845703,0.6971171,2.9073451,0.8767172,4.6242275,0.0260902,-0.6311752,0.580836,0.6311752,-0.1476931,0.8395289,-8.42e-05,0.3042736,-0.246988,79.0237122,45.2190781,3.998421,0.9744155,0.6094059,0.9659183,0.8109176,3.7661359,0.26045976,42.24661654,83.01428571,56.5154321,75.68888889,5.097744361,7.306349206,5.777777778,6.831746032,0.180910948,0.112592338,0.16607755,0.126437936,0.002251117,0.002038297,0.002182642,0.002186949,0.047445933,0.0451475,0.046718752,0.046764825,0.782898311,0.571896656,0.708979992,0.610181721
2022-08-02,214,31791,"Jefferson","Inbred_Jeff + NIL","42'3""""",130,1,6.243765336,76,78,NA,0,NA,NA,NA,"",32.955513,-0.8662604,1.0421228,0.980102,0.8662604,13.0062017,0.6525288,3.4494166,0.8558477,3.7623746,0.0321131,-0.5654175,0.5493082,0.5654175,-0.045735,0.742117,-0.0001229,0.3042465,-0.246227,50.5836945,43.672821,3.8965836,0.9609852,0.5666006,0.9573902,0.7742729,3.6524005,0.25066497,51.29242424,99.93460925,67.25541796,88.2185008,5.746969697,7.940988836,6.5,7.564593301,0.149244777,0.132972164,0.14682997,0.116899653,0.001994949,0.001804751,0.001877474,0.001837819,0.044664857,0.042482362,0.04332983,0.042869793,0.739003988,0.494214532,0.661987447,0.553484272
2022-08-02,214,31792,"Jefferson","Inbred_Jeff + NIL","42'3""""",130,1,6.243765336,76,78,NA,0,NA,NA,NA,"",32.6186104,-0.8665596,0.9936599,0.9804798,0.8665596,13.0865688,0.64621,3.1886089,0.8282177,3.6674626,0.0295026,-0.5716716,0.5537503,0.5716716,-0.0510476,0.7496725,-0.0001047,0.3018846,-0.2417264,51.9153862,40.3535004,3.8425355,0.9617168,0.5202858,0.9578223,0.7699384,3.4770615,0.214274994,52.62406015,116.6015873,76.71141975,97.21428571,5.772932331,8.83015873,6.856481481,7.884126984,0.156612175,0.101990313,0.146952413,0.113631675,0.001816948,0.001533132,0.001777787,0.001586042,0.042625678,0.039155227,0.042163815,0.039825141,0.78949135,0.533235845,0.688802018,0.610689808
2022-08-02,214,31793,"NIL 43","Inbred_Jeff + NIL","35'9""""",130,1,9.886057375,86,88,NA,0,NA,NA,NA,"",33.0183983,-0.8940626,1.0612413,0.9873596,0.8940626,17.0342827,0.699133,2.7994678,0.8704348,4.6703625,0.0250702,-0.6326055,0.5823728,0.6326055,-0.1475576,0.8405909,-7.79e-05,0.3028445,-0.2443842,80.9062729,44.3247185,4.0571599,0.9750419,0.5984348,0.9667305,0.812549,3.7215707,0.235699774,46.81911765,96.01083591,57.91578947,78.68575851,5.495588235,7.763157895,6.069172932,7.143962848,0.152417851,0.125400709,0.15165154,0.11870558,0.002113971,0.001835539,0.001974108,0.00187388,0.045977936,0.042843197,0.044430937,0.043288333,0.788989482,0.559078853,0.734527229,0.639426868
2022-08-02,214,31794,"Jefferson","Inbred_Jeff + NIL","35'9""""",130,1,6.937580769,75,77,NA,0,41.1,30.7,30.3,"HD",32.3476715,-0.8737108,1.0625625,0.9816099,0.8737108,13.9196539,0.6647971,3.362479,0.8690402,3.9792597,0.0310957,-0.5716904,0.5541251,0.5716904,-0.0501542,0.7491518,-0.0001161,0.3013008,-0.2433012,54.957489,45.0724182,4.0710635,0.9638908,0.5916392,0.9602553,0.7841434,3.7263508,0.199439149,35.75789474,76.14285714,46.64351852,57.52539683,4.762406015,6.952380952,5.304012346,5.938095238,0.185898241,0.134148306,0.174513911,0.159292304,0.002577873,0.002209625,0.002605357,0.002422525,0.050772761,0.047006644,0.051042702,0.049219148,0.736609446,0.433506953,0.661155948,0.572222226
2022-08-02,214,31795,"NIL 43","Inbred_Jeff + NIL","42'3""""",130,1,8.845429819,86,88,NA,0,NA,NA,NA,"",32.1375084,-0.8908049,1.0447985,0.9874269,0.8908049,16.4816456,0.6839198,2.8872738,0.8621845,4.3499985,0.0251382,-0.6449874,0.6005644,0.6449874,-0.1359035,0.8413029,-8.15e-05,0.2831808,-0.2406519,82.5387573,43.3627892,3.7621467,0.975177,0.5770876,0.9678867,0.8020884,3.6620808,0.177971507,32.78676471,73.41950464,47.19398496,59.41795666,4.501470588,6.83126935,5.515789474,6.179566563,0.199677166,0.124758159,0.152053782,0.136952402,0.002302119,0.001896644,0.002000113,0.001975721,0.047980406,0.04355048,0.044722624,0.044449084,0.849008956,0.648856251,0.772808926,0.715817426
2022-08-02,214,31796,"Jefferson","Inbred_Jeff + NIL","42'3""""",130,1,6.070359275,76,78,NA,0,39.2,30.2,30.5,"HD",31.6883163,-0.8681929,1.0413991,0.980058,0.8681929,13.236454,0.6502241,3.4163959,0.8569634,3.7272289,0.0316851,-0.5594499,0.5506071,0.5594499,-0.0251363,0.7282379,-0.0001202,0.2971882,-0.2387256,50.5099258,43.8068123,4.0274334,0.9609011,0.5677518,0.9589696,0.7725607,3.6497822,0.174498628,35.51714286,90.71278195,51.01023392,50.58496241,4.702857143,7.702255639,5.676900585,5.679699248,0.19823344,0.107912363,0.162606281,0.158514075,0.002457143,0.002074736,0.002240005,0.002190062,0.049569576,0.045549267,0.047328696,0.046798094,0.779384078,0.440618441,0.683533932,0.689146803
2022-08-02,214,31797,"NIL 43","Inbred_Jeff + NIL","35'9""""",130,1,9.539245252,86,88,NA,0,NA,NA,NA,"",32.13377,-0.8970056,1.1048108,0.9865487,0.8970056,17.5321426,0.7023453,2.9390523,0.8973484,4.733376,0.0264169,-0.604427,0.5754383,0.604427,-0.085603,0.7896685,-8.65e-05,0.292464,-0.233629,75.9632111,47.9132843,4.5666742,0.9734621,0.6501574,0.9687437,0.8141381,3.8792055,0.192900989,36.37142857,87.58412698,55.73302469,66.87142857,4.843609023,7.555555556,6.115740741,6.576190476,0.177379537,0.116532111,0.140059252,0.136031656,0.002299734,0.001997984,0.002001648,0.00197027,0.047955545,0.044698819,0.044739781,0.044387719,0.808473573,0.53552549,0.705512616,0.642698913
2022-08-02,214,31798,"Jefferson","Inbred_Jeff + NIL","35'9""""",130,1,6.764174707,76,78,NA,0,NA,NA,NA,"",33.1034317,-0.8748096,1.0779822,0.9799405,0.8748096,14.0415573,0.6699665,3.3775213,0.878337,4.0699649,0.0321447,-0.5379449,0.5336933,0.5379449,-0.0118428,0.7046385,-0.0001198,0.3077317,-0.2362416,50.158474,46.4983177,4.5295377,0.9606745,0.6151696,0.9597818,0.7865262,3.7821395,0.230286155,35.98714286,94.10526316,58.44152047,65.00451128,4.787142857,7.44962406,5.959064327,6.42406015,0.17835036,0.131900582,0.165831393,0.154371519,0.002402041,0.001937928,0.002148097,0.002049861,0.049010619,0.044021898,0.046347566,0.045275396,0.806018564,0.477957599,0.676606478,0.639373946
2022-08-02,214,31799,"NIL 43","Inbred_Jeff + NIL","42'3""""",130,1,8.672023758,86,88,NA,0,NA,NA,NA,"",31.9160633,-0.8944445,1.0877118,0.9865197,0.8944445,17.0285568,0.6921477,2.9374821,0.8870721,4.5080247,0.0262892,-0.6120085,0.579061,0.6120085,-0.0977344,0.8007985,-8.59e-05,0.2924378,-0.2322385,75.7736588,46.5652657,4.3360381,0.9734054,0.6258723,0.9679396,0.8071375,3.8173411,0.191929718,29.89571429,60.32932331,36.6505848,48.76390977,4.224285714,6.160902256,4.796783626,5.422556391,0.215984737,0.135625913,0.171960921,0.173981639,0.002626531,0.002212675,0.002635426,0.002418452,0.051249689,0.047039075,0.051336403,0.049177761,0.792155279,0.572330742,0.739225846,0.654355523
2022-08-02,214,31800,"Jefferson","Inbred_Jeff + NIL","42'3""""",130,2,5.896953213,76,78,NA,0,38.7,29.7,30.1,"HD",32.8889542,-0.8749132,1.0552827,0.9797001,0.8749132,14.0420694,0.6672148,3.2458196,0.8657218,4.0190434,0.0310237,-0.5337673,0.5310072,0.5337673,-0.0076068,0.6993663,-0.0001109,0.3087305,-0.23253,49.6068687,44.8569832,4.5766168,0.9602135,0.5922839,0.959646,0.7844096,3.7000129,0.253966493,37.69,81.76691729,48.08040936,56.71428571,4.864285714,7.288721805,5.530701754,5.986466165,0.18302757,0.117284296,0.151289632,0.140487953,0.002160204,0.001804511,0.002058326,0.001950365,0.046477996,0.04247954,0.045368774,0.044162933,0.798154281,0.564018369,0.741105144,0.697009794
2022-08-02,214,31801,"Jefferson","Inbred_Jeff + NIL","35'9""""",130,2,6.590768646,76,78,NA,0,NA,NA,NA,"",31.8187561,-0.8704966,1.0648104,0.9790884,0.8704966,13.5013695,0.6600146,3.4598236,0.8710209,3.8896739,0.0327346,-0.5361763,0.536194,0.5361763,5.25e-05,0.698083,-0.0001255,0.3019352,-0.2358816,48.1306801,45.6647835,4.3858891,0.9590387,0.5983949,0.9590997,0.778854,3.7344842,0.181840205,49.33857143,100.2135338,53.86695906,73.98646617,5.567142857,7.843609023,5.849415205,6.972932331,0.160499441,0.116961041,0.143436325,0.128832455,0.001869388,0.001651874,0.001826417,0.001780768,0.043236417,0.040643253,0.042736596,0.042199143,0.789229484,0.570189269,0.770093775,0.682000268
2022-08-02,214,31802,"NIL 43","Inbred_Jeff + NIL","35'9""""",130,2,9.539245252,86,88,NA,0,NA,NA,NA,"",31.8041725,-0.9071712,1.1214521,0.9902596,0.9071712,19.6897964,0.7145738,2.7735474,0.9082334,5.0275655,0.0237571,-0.6680498,0.6142691,0.6680498,-0.1679441,0.8705931,-7.37e-05,0.2790231,-0.2338004,105.4676514,48.8134956,4.1158838,0.9807122,0.6675555,0.9732261,0.8254059,3.9394138,0.182433547,34.37794118,58.34520124,38.27218045,64.45665635,4.569117647,6.106811146,4.855639098,6.391640867,0.201953033,0.150178214,0.191873284,0.137878171,0.002356185,0.002009269,0.002144836,0.002009269,0.048540551,0.044824868,0.046312372,0.044824868,0.819167739,0.689895155,0.795445477,0.657047779
2022-08-02,214,31803,"Jefferson","Inbred_Jeff + NIL","42'3""""",130,2,5.898865077,76,78,NA,0,NA,NA,NA,"",32.0086784,-0.8706687,1.0571505,0.979396,0.8706687,13.5522642,0.6568837,3.3716805,0.8652842,3.842211,0.0321333,-0.5410351,0.5334548,0.5410351,-0.0209246,0.7113635,-0.0001198,0.3107707,-0.2341574,48.9646873,44.9178391,4.34024,0.9596308,0.5868276,0.9579714,0.7768112,3.7067704,0.199493467,44.65147059,96.43962848,59.65864662,79.52167183,5.327941176,7.900928793,6.326315789,7.205882353,0.165760345,0.114698929,0.136368178,0.118185173,0.001911765,0.001555176,0.001646221,0.001615083,0.043723732,0.039435725,0.040573647,0.040188096,0.807823489,0.590889595,0.745351065,0.662750332
2022-08-02,214,31804,"Jefferson","Inbred_Jeff + NIL","42'3""""",130,2,6.417171398,76,78,NA,0,NA,NA,NA,"",32.0315857,-0.8759637,1.0933678,0.9809325,0.8759637,14.2889328,0.6707925,3.4128015,0.8857514,4.0898924,0.0323506,-0.5522695,0.5384669,0.5522695,-0.0373229,0.7295114,-0.0001226,0.3117307,-0.2385056,53.1294212,47.3913269,4.4220638,0.9625877,0.6267191,0.959582,0.7878508,3.8378048,0.180299315,17.11470588,34.07120743,18.09473684,26.77244582,3.085294118,4.489164087,3.201503759,3.856037152,0.274730673,0.19169873,0.27410098,0.242047615,0.005331964,0.004447469,0.005364916,0.004669124,0.073020296,0.066689347,0.073245587,0.068330986,0.840687285,0.62464655,0.797327375,0.704040652
2022-08-02,214,31805,"NIL 43","Inbred_Jeff + NIL","35'9""""",130,2,10.18124917,87,89,NA,0,NA,NA,NA,"",32.230999,-0.9000709,1.179558,0.9895466,0.9000709,18.258276,0.7054302,3.0520084,0.9303842,4.8095789,0.028069,-0.6700744,0.5849212,0.6700744,-0.2298893,0.9599421,-9.22e-05,0.3307952,-0.243798,98.9769974,52.2511215,3.8031278,0.9793171,0.7079626,0.9652923,0.818628,4.149641,0.184643901,17.29714286,21.41353383,7.502923977,21.23909774,2.757142857,3.230075188,2.029239766,3.181954887,0.344776762,0.291891801,0.390011163,0.298131134,0.00812551,0.006901464,0.009372542,0.006890158,0.090141612,0.083075052,0.09681189,0.083006974,0.82303774,0.768433361,0.91784178,0.770366887
2022-08-02,214,31806,"Jefferson","Inbred_Jeff + NIL","35'9""""",130,2,6.590768646,76,78,NA,0,40.9,30.7,30.8,"",32.0736771,-0.8787407,1.0991682,0.9804766,0.8787407,14.5550203,0.6701481,3.4550388,0.8933156,4.0714173,0.032276,-0.5356976,0.5429189,0.5356976,0.020323,0.6892772,-0.0001237,0.2900947,-0.2277887,51.6720657,48.4324341,4.7178001,0.9617071,0.6411732,0.9632934,0.7870789,3.8587906,0.188278235,33.05571429,68.99849624,42.89766082,55.70676692,4.544285714,6.553383459,5.251461988,6.022556391,0.201361914,0.137290494,0.159092893,0.139493469,0.002786735,0.002253378,0.00254138,0.002459155,0.052789532,0.047469757,0.050412104,0.049589872,0.779082305,0.541750776,0.714024103,0.630410729
2022-08-02,214,31807,"NIL 43","Inbred_Jeff + NIL","42'3""""",130,2,8.847341683,87,89,NA,0,NA,NA,NA,"",32.4509697,-0.9057055,1.1386931,0.9891985,0.9057055,19.3678093,0.7072607,2.9653876,0.9202793,4.8450384,0.0251256,-0.644068,0.6168327,0.644068,-0.0876322,0.8172851,-8.46e-05,0.2572965,-0.2255639,96.2048569,50.7132187,4.407186,0.9786361,0.6900766,0.9748881,0.8196265,4.0017915,0.194862325,37.24661654,68.07777778,40.61419753,59.96031746,4.759398496,6.493650794,5.00617284,6.058730159,0.186210662,0.155559409,0.182285083,0.156789965,0.002480638,0.001940035,0.002388641,0.002160494,0.049806,0.044045832,0.048873727,0.046481113,0.788488054,0.605015157,0.765113138,0.650756709
2022-08-02,214,31808,"NIL 43","Inbred_Jeff + NIL","42'3""""",130,2,8.849253547,87,89,NA,0,NA,NA,NA,"",31.6692677,-0.9002013,1.093821,0.9887143,0.9002013,18.3525753,0.6898221,2.9446929,0.8948433,4.4940195,0.0246207,-0.6544625,0.6282606,0.6544625,-0.0890555,0.8226407,-8.21e-05,0.2475767,-0.2249278,97.0918427,47.4359932,3.9984615,0.9777093,0.6361207,0.9742179,0.8071063,3.8394446,0.165743772,28.43609023,51.07142857,31.58796296,50.75555556,4.180451128,5.50952381,4.529320988,5.523809524,0.212013671,0.182582047,0.186336029,0.180064338,0.002917067,0.002490552,0.002726814,0.002649282,0.05400988,0.049905428,0.052218902,0.051471176,0.835227856,0.70320667,0.820390532,0.704720291
2022-08-02,214,31809,"NIL 43","Inbred_Jeff + NIL","35'9""""",130,2,9.712651314,87,89,NA,0,NA,NA,NA,"",32.2355156,-0.909806,1.131138,0.9907935,0.909806,20.3136673,0.7122611,2.8214095,0.9165863,4.9624376,0.0234045,-0.6763391,0.6358829,0.6763391,-0.1343321,0.8576173,-7.47e-05,0.2520187,-0.2262192,113.4205933,49.8860321,4.1097932,0.9817619,0.6809036,0.9764906,0.8243199,3.9744573,0.176144672,21.90714286,37.89774436,22.09795322,35.93533835,3.71,4.751879699,3.618421053,4.663157895,0.228492016,0.198610699,0.239385587,0.203537437,0.00409898,0.00355249,0.004335736,0.003749223,0.064023274,0.05960277,0.065846304,0.061230896,0.786079513,0.600918277,0.763154398,0.620785641
2022-08-02,214,31810,"NIL 43","Inbred_Jeff + NIL","35'9""""",130,3,9.886057375,88,90,NA,0,NA,NA,NA,"",32.3002548,-0.9156101,1.1600066,0.9921734,0.9156101,21.9603901,0.7277489,2.7096436,0.9311962,5.3777127,0.0226285,-0.7014011,0.6361113,0.7014011,-0.2124566,0.9100756,-6.88e-05,0.2692844,-0.2297481,134.7133026,51.7408524,4.0094895,0.9844744,0.7150726,0.976576,0.8357745,4.0789037,0.192070272,34.76470588,62.89318885,38.45413534,59.24148607,4.547058824,6.267801858,4.754887218,5.956656347,0.200611176,0.1388209,0.207378733,0.1560044,0.002134516,0.001787614,0.002028379,0.001859502,0.046200818,0.042280187,0.045037531,0.043121945,0.851354188,0.731927559,0.837992037,0.747614965
2022-08-02,214,31811,"Jefferson","Inbred_Jeff + NIL","42'3""""",130,3,5.900776941,77,79,NA,0,NA,NA,NA,"",32.9279709,-0.8911805,1.0903524,0.9838771,0.8911805,16.5254498,0.6875305,2.9648337,0.8875139,4.4236827,0.027838,-0.563184,0.5447774,0.563184,-0.0517046,0.7433673,-9.14e-05,0.309992,-0.2236013,63.0892296,47.016346,4.899003,0.9682742,0.631565,0.9650221,0.8017834,3.826895,0.231652533,56.36571429,102.0541353,62.54532164,96.06315789,5.828571429,7.846616541,6.361111111,7.843609023,0.169475696,0.131519278,0.144160557,0.118954452,0.001953061,0.001764939,0.001796493,0.001848606,0.044193452,0.042011173,0.042385056,0.042995424,0.739646447,0.529755962,0.711376878,0.556479637
2022-08-02,214,31812,"NIL 43","Inbred_Jeff + NIL","42'3""""",130,3,9.192241943,87,89,NA,0,NA,NA,NA,"",32.0991592,-0.9143358,1.125133,0.9924678,0.9143358,21.4709988,0.7233459,2.6111014,0.9114808,5.2387152,0.0217282,-0.7144026,0.6411786,0.7144026,-0.2403447,0.930181,-6.34e-05,0.2707908,-0.231869,139.0986633,48.8556442,3.7363589,0.9850535,0.6720301,0.9760557,0.833159,3.9527314,0.20384314,35.7,82.37593985,56.38304094,79.62105263,4.657142857,7.233082707,5.880116959,7.028571429,0.192741139,0.121373582,0.162587079,0.134581285,0.002446939,0.001969586,0.002108555,0.001985415,0.049466542,0.044380014,0.045919002,0.044557992,0.800711346,0.531659483,0.67886625,0.546116759
