Date,Plot_Number,Rice_Cultivar,Experiment_Name,Bay_Length,Nitrogen_Rate,Replicate,Yield,Heading_50,Heading_100,Percent_Stand,Final_Lodge,SPAD,Leaf1_Temp,Leaf2_Temp,Measurement_Stage,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,Emergence_DOY,Heading_100_DOY,Days_to_100%_Heading
6/17/2022,31818,NIL 43,Inbred\Hybrid,"35'9""""",130,3,10.18124917,87,89,,0,,,,,11.75972,-0.79884744,-0.14451294,2.8992283,4.4613366,4.421407,5.98535,6.8462873,9.627724,1.5915885,132,221,-53
6/17/2022,31819,NIL 43,Inbred\Hybrid,"42'3""""",130,3,9.018835881,87,89,,0,,,,,11.833635,-0.6202277,-0.106979735,3.028449,4.627463,4.546872,6.314257,6.86682,9.634637,1.8318604,132,221,-53
6/17/2022,31868,Santee Gold,Santee_Gold,"16'3""""",75,1,9.096648744,91,93,,0,,,,,11.300186,-1.1007742,-0.968491,2.5231888,5.2435756,4.6163445,6.508275,7.657626,9.119975,1.9367833,132,225,-57
6/17/2022,31869,Carolina Gold,Santee_Gold,"16'3""""",75,1,3.914541468,89,91,,40,,,,,11.184946,-1.5642622,-1.2022077,2.3245807,4.3086987,3.728897,5.453435,7.2852607,9.669106,1.3340626,132,223,-55
6/17/2022,31870,RoyJ,Santee_Gold,"16'3""""",75,1,13.73674259,91,94,,0,,,,,11.210776,-0.19616981,-0.32843882,3.5412307,5.312664,5.1762953,6.775148,7.1287208,8.14775,2.0353165,132,226,-58
6/17/2022,31871,Charleston Gold,Santee_Gold,"16'3""""",75,1,6.171496878,85,88,,50,,,,,11.017142,-0.87800527,-0.07514417,3.1694863,3.8555937,4.175036,6.1497974,6.250812,9.310154,1.5256727,132,220,-52
6/17/2022,31872,Santee Gold,Santee_Gold,"16'3""""",75,2,9.503875769,90,92,,0,,,,,11.176984,-1.6389279,-1.360001,2.2972736,4.1498513,3.5171723,5.1815386,7.256072,9.714928,1.1868001,132,224,-56
6/17/2022,31873,Charleston Gold,Santee_Gold,"16'3""""",75,2,5.397191973,85,88,,30,,,,,10.967306,-0.46790734,0.17971249,3.29342,4.1872935,4.3118043,6.4216595,6.182328,9.042519,1.7381673,132,220,-52
6/17/2022,31874,Carolina Gold,Santee_Gold,"16'3""""",75,2,3.851449957,89,91,,25,,,,,11.874325,-0.6843881,-0.71100044,2.3829134,4.801945,4.2096486,5.9750504,7.656336,9.928653,1.476519,132,223,-55
6/17/2022,31875,RoyJ,Santee_Gold,"16'3""""",75,2,12.84485805,91,94,,0,,,,,11.41729,0.19317001,0.31851333,3.7800102,4.915111,4.7707386,6.3572364,6.4943085,8.911406,1.9442337,132,226,-58
6/17/2022,31876,Charleston Gold,Santee_Gold,"16'3""""",75,3,7.232581379,85,88,,50,,,,,11.28695,-0.6026996,-0.055797633,3.0946012,4.4328885,4.35701,6.39956,6.5091124,9.336386,1.7448903,132,220,-52
6/17/2022,31877,RoyJ,Santee_Gold,"16'3""""",75,3,13.16891899,91,94,,0,,,,,11.901032,-0.08764983,-0.27060163,3.3445313,5.246635,5.011777,6.770614,7.4954257,9.166188,2.1801379,132,226,-58
6/17/2022,31878,Carolina Gold,Santee_Gold,"16'3""""",75,3,3.676514404,89,91,,50,,,,,11.32995,-1.7967933,-1.6715376,1.8220729,5.3185263,3.8878918,5.284463,8.331026,9.747852,1.5433443,132,223,-55
6/17/2022,31879,Santee Gold,Santee_Gold,"16'3""""",75,3,10.2609739,91,94,,0,,,,,11.5663595,-0.7606443,-0.9036569,2.5754368,5.536129,4.6597166,6.3788223,7.926646,9.015169,1.8681682,132,226,-58
6/17/2022,31880,Charleston Gold,Santee_Gold,"29'3""""",150,1,6.214513817,87,91,,60,,,,,11.070131,-1.0448183,-0.37182543,2.9925685,4.160887,4.2951465,6.152908,6.4839892,9.221395,1.512952,132,223,-55
6/17/2022,31881,RoyJ,Santee_Gold,"29'3""""",150,1,14.05220014,95,98,,0,,,,,11.266278,-0.9083743,-0.40741304,2.9322894,4.1189156,4.193601,6.080307,6.5791383,9.454156,1.4414083,132,230,-62
6/17/2022,31882,Santee Gold,Santee_Gold,"29'3""""",150,1,9.297394461,94,96,,0,,,,,11.18245,-1.9319144,-1.5250856,1.9681903,4.5008717,3.5013318,5.020704,7.635555,9.757285,1.2750076,132,228,-60
6/17/2022,31883,Carolina Gold,Santee_Gold,"29'3""""",150,1,3.966161795,90,92,,60,,,,,11.693081,-0.71760494,-0.50859934,2.636034,4.872778,4.3989687,6.4073367,7.4192057,9.534556,1.8764982,132,224,-56
6/17/2022,31884,Charleston Gold,Santee_Gold,"29'3""""",150,2,6.544310351,88,91,,60,,,,,11.135587,-1.3164583,-0.70148844,2.7190788,3.8069944,3.7159355,5.5593576,6.6552525,9.663938,1.2531394,132,223,-55
6/17/2022,31885,Carolina Gold,Santee_Gold,"29'3""""",150,2,3.447090728,90,92,,30,,,,,11.744884,0.1443604,-0.14086916,3.2743638,5.0854235,4.7327623,6.7656426,7.4763265,9.053016,2.0826612,132,224,-56
6/17/2022,31886,RoyJ,Santee_Gold,"29'3""""",150,2,14.41641023,95,98,,0,,,,,11.492236,0.16720948,0.23590039,3.579891,4.603255,4.4821095,6.531621,6.5742755,9.1749935,1.9842211,132,230,-62
6/17/2022,31887,Santee Gold,Santee_Gold,"29'3""""",150,2,9.360485971,94,96,,0,,,,,11.691732,-0.6586415,-0.5295695,2.6784213,4.884269,4.472655,6.0435205,7.2480454,9.656291,1.5070606,132,228,-60
6/17/2022,31888,Charleston Gold,Santee_Gold,"29'3""""",150,3,6.81388317,87,91,,50,,,,,11.400428,-0.31736577,0.07107232,3.1782255,4.634826,4.6879697,6.7664223,6.590316,9.178983,1.869172,132,223,-55
6/17/2022,31889,Santee Gold,Santee_Gold,"29'3""""",150,3,9.211360582,94,96,,0,,,,,11.879327,-0.9648053,-1.0957975,2.3238444,4.990105,4.164777,6.2799654,7.9831223,9.841051,1.93379,132,228,-60
6/17/2022,31890,Carolina Gold,Santee_Gold,"29'3""""",150,3,2.733009538,91,93,,60,,,,,11.87379,-0.9463638,-1.4191519,2.1714766,5.8552127,4.425796,6.14923,8.722038,9.389655,2.0264652,132,225,-57
6/17/2022,31891,RoyJ,Santee_Gold,"29'3""""",150,3,14.94408468,95,98,,0,,,,,11.506734,-1.4284745,-1.1470755,2.3246725,4.300466,3.8293407,5.5614743,7.1754355,10.092976,1.3195248,132,230,-62
6/17/2022,31892,Santee Gold,Santee_Gold,"42'3""""",200,1,9.52395034,94,96,,0,,,,,11.65678,-1.1378815,-1.360431,2.1824498,5.5116887,4.4081526,6.200617,8.365041,9.490304,1.949123,132,228,-60
6/17/2022,31893,Charleston Gold,Santee_Gold,"42'3""""",200,1,4.906798866,88,91,,70,,,,,10.90235,-1.2893038,-0.42310128,2.9212487,3.8324807,3.9741795,5.880494,6.4265656,9.347306,1.4401987,132,223,-55
6/17/2022,31894,Carolina Gold,Santee_Gold,"42'3""""",200,1,4.109551592,89,92,,75,,,,,11.212716,-1.749085,-1.4030827,2.1869154,4.2128572,3.515165,5.1301064,7.384642,9.8143635,1.2232052,132,224,-56
6/17/2022,31895,RoyJ,Santee_Gold,"42'3""""",200,1,12.78463433,96,99,,0,,,,,11.362336,-0.326132,-0.06689302,3.2752616,4.334933,4.293966,6.267364,6.4406576,9.352581,1.669247,132,231,-63
6/17/2022,31896,Santee Gold,Santee_Gold,"42'3""""",200,2,8.850018293,94,96,,0,,,,,11.43214,-1.3700258,-0.9814349,2.3595111,4.2950497,3.7171316,5.486907,7.2690773,9.888445,1.4049543,132,228,-60
6/17/2022,31897,RoyJ,Santee_Gold,"42'3""""",200,2,15.05879652,96,99,,0,,,,,11.303683,0.22852036,0.47210827,3.8337142,4.636231,4.6098733,6.641625,6.3670716,8.969119,2.0892186,132,231,-63
6/17/2022,31898,Carolina Gold,Santee_Gold,"42'3""""",200,2,2.606826516,90,92,,60,,,,,11.935608,-0.17551905,-0.38408557,2.9988225,5.1222453,4.5453167,6.410672,7.7029786,9.358014,1.9516541,132,224,-56
6/17/2022,31899,Charleston Gold,Santee_Gold,"42'3""""",200,2,4.780615844,89,92,,50,,,,,11.21318,-0.5800006,0.044196647,3.113677,4.388536,4.326433,6.231602,6.4184613,9.280657,1.6185669,132,224,-56
6/17/2022,31900,Carolina Gold,Santee_Gold,"42'3""""",200,3,11.66332612,91,94,,60,,,,,11.6867075,-0.5674157,-0.36284986,2.7680578,4.9453707,4.5078998,6.2952437,7.300853,9.586026,1.8045902,132,226,-58
6/17/2022,31901,RoyJ,Santee_Gold,"42'3""""",200,3,5.663896996,98,100,,0,,,,,11.338224,-1.0472608,-0.72957677,2.657134,4.102311,3.9477563,5.797874,6.8237143,9.70257,1.2813501,132,232,-64
6/17/2022,31902,Charleston Gold,Santee_Gold,"42'3""""",200,3,6.415259534,89,92,,40,,,,,11.528891,-0.8218638,-0.52933353,2.58778,4.8512793,4.414297,5.985811,7.238632,9.463868,1.4582884,132,224,-56
6/17/2022,31903,Santee Gold,Santee_Gold,"42'3""""",200,3,8.987672498,95,98,,0,,,,,11.309706,-1.7012556,-1.5614753,1.9567603,4.875282,3.8042116,5.4147577,7.930772,9.787441,1.4170333,132,230,-62
6/17/2022,31904,Tiara,Tiara,"16'3""""",75,1,5.259584692,78,80,,0,,,,,11.056765,-1.1997223,-0.56409746,2.9010396,4.114551,4.160911,5.986295,6.6348124,9.270866,1.4895849,133,213,-45
6/17/2022,31905,IAC600,Tiara,"16'3""""",75,1,2.414705731,71,73,,0,,,,,11.041342,-1.1121192,-0.3499096,2.987959,3.9812565,4.148409,6.036759,6.472682,9.303948,1.4999936,133,206,-38
6/17/2022,31906,Scarlett,Tiara,"16'3""""",75,1,10.02303626,84,87,,0,,,,,11.199691,-1.767222,-1.5454172,2.2630749,4.202719,3.5327377,5.1269336,7.2402844,9.765706,1.1790954,133,220,-52
6/17/2022,31907,Sierra,Tiara,"16'3""""",75,1,6.357960339,87,90,,0,,,,,11.210774,-0.8995293,-0.4012377,2.9565723,3.8782852,3.88939,5.8868527,6.525977,9.523596,1.4157991,133,223,-55
6/17/2022,31908,Tiara,Tiara,"16'3""""",75,2,5.698361386,78,80,,0,,,,,11.550307,-0.073746,0.1516007,3.4624727,5.179139,5.0874324,6.872896,6.9284563,8.709418,2.2129414,133,213,-45
6/17/2022,31909,Sierra,Tiara,"16'3""""",75,2,6.650478135,92,91,,0,,,,,11.507723,0.17265655,0.29872528,3.7214916,4.5868955,4.472433,6.4343038,6.5974736,9.23552,2.0296702,133,224,-56
6/17/2022,31910,IAC600,Tiara,"16'3""""",75,2,3.725300171,71,73,,0,,,,,11.22401,-0.12957956,0.18666187,3.5696244,4.4284544,4.373444,6.127985,6.3123217,9.093054,1.7296038,133,206,-38
6/17/2022,31911,Scarlett,Tiara,"16'3""""",75,2,9.807949643,84,87,,0,,,,,11.406941,-0.5809954,-0.18446632,3.0407276,4.2936406,4.1779385,5.955874,6.6611977,9.457728,1.4935969,133,220,-52
6/17/2022,31912,IAC600,Tiara,"16'3""""",75,3,4.066570934,70,72,,0,,,,,11.732787,-0.28157026,-0.41759473,3.073236,5.0012684,4.5019503,6.108016,7.2999005,9.175574,1.659622,133,205,-37
6/17/2022,31913,Tiara,Tiara,"16'3""""",75,3,5.787263854,77,79,,0,,,,,11.209554,-1.6388744,-1.3368393,2.3413444,4.0772443,3.5036466,5.201254,7.1806936,9.723909,1.1820897,133,212,-44
6/17/2022,31914,Scarlett,Tiara,"16'3""""",75,3,10.80595154,84,87,,0,,,,,11.561032,-0.14138785,-0.25793558,3.4785502,5.233101,4.9075074,6.2690916,7.207907,8.662893,1.8347644,133,220,-52
6/17/2022,31915,Sierra,Tiara,"16'3""""",75,3,6.796737033,87,90,,0,,,,,11.37314,-0.38590366,0.08182968,3.39267,4.044163,4.091885,6.052437,6.366027,9.438372,1.6518939,133,223,-55
6/17/2022,31916,Scarlett,Tiara,"29'3""""",150,1,10.5076981,88,90,,0,,,,,11.225938,-0.9675075,-0.57347137,2.9299283,4.3676133,4.328813,6.1526203,6.7376943,9.264738,1.5416853,133,223,-55
6/17/2022,31917,IAC600,Tiara,"29'3""""",150,1,2.701487884,72,74,,0,,,,,10.900599,-1.1205491,-0.24340114,3.052956,3.9727695,4.18066,6.0444503,6.359686,9.161483,1.5137187,133,207,-39
6/17/2022,31918,Tiara,Tiara,"29'3""""",150,1,6.403845483,78,80,,0,,,,,11.1722765,-1.5058516,-1.1655688,2.4752238,4.205318,3.7949753,5.541222,7.0494275,9.649191,1.3073364,133,213,-45
6/17/2022,31919,Sierra,Tiara,"29'3""""",150,1,6.727909317,88,91,,0,,,,,11.420685,-0.75894344,-0.14907567,2.9591572,4.218016,4.169384,6.051015,6.6613655,9.554083,1.6070778,133,224,-56
6/17/2022,31920,IAC600,Tiara,"29'3""""",150,2,3.504477913,72,74,,0,,,,,11.096717,0.08112956,0.3150214,3.6259944,4.736145,4.660159,6.760276,6.340923,8.779535,2.1176748,133,207,-39
6/17/2022,31921,Sierra,Tiara,"29'3""""",150,2,6.957335039,90,92,,0,,,,,11.336565,-0.3775332,-0.01634194,3.1944618,4.223262,4.0809736,6.1422343,6.553032,9.483916,1.6745442,133,225,-57
6/17/2022,31922,Tiara,Tiara,"29'3""""",150,2,6.025293041,79,81,,0,,,,,11.320741,-0.014078143,0.22020663,3.4173877,4.782935,4.659709,6.515354,6.587035,8.860469,1.8549172,133,214,-46
6/17/2022,31923,Scarlett,Tiara,"29'3""""",150,2,10.0287719,88,90,,0,,,,,11.139388,-1.0596479,-0.5028188,2.8777075,4.023607,4.038357,5.9715734,6.618672,9.410663,1.4334677,133,223,-55
6/17/2022,31924,IAC600,Tiara,"29'3""""",150,3,3.467196233,71,73,,0,,,,,11.237656,-0.71851987,-0.2041129,3.022838,4.2289267,4.1969934,6.0228486,6.5527806,9.257874,1.4610901,133,206,-38
6/17/2022,31925,Tiara,Tiara,"29'3""""",150,3,5.440257448,78,80,,0,,,,,11.744051,-0.6537788,-0.49540737,2.7297986,4.9812393,4.510181,6.1349907,7.2954698,9.49722,1.6143142,133,213,-45
6/17/2022,31926,Scarlett,Tiara,"29'3""""",150,3,10.41305999,88,90,,0,,,,,11.254852,-0.20134196,-0.5066934,4.166394,5.789927,5.4939585,6.6295004,7.35204,8.055996,2.2441933,133,223,-55
6/17/2022,31927,Sierra,Tiara,"29'3""""",150,3,3.283655655,91,93,,0,,,,,11.1069355,0.5239806,0.27870432,4.5995684,5.0123,4.9888053,6.5480204,6.569771,8.357218,2.3512397,133,226,-58
6/17/2022,31928,IAC600,Tiara,"42'3""""",200,1,2.480665626,72,74,,0,,,,,10.713237,-0.9513786,0.0013802892,3.2165031,4.0053506,4.1882043,6.1440096,6.1867666,9.0194845,1.6470613,133,207,-39
6/17/2022,31929,Sierra,Tiara,"42'3""""",200,1,6.573046954,89,92,,0,,,,,10.871386,-1.0555563,-0.13087472,3.130018,3.7008753,4.0206676,6.0023475,6.225958,9.304884,1.4849031,133,225,-57
6/17/2022,31930,Scarlett,Tiara,"42'3""""",200,1,11.12714755,88,90,,0,,,,,11.140614,-1.4809524,-1.026363,2.568464,4.4250455,4.0350094,5.726841,7.010887,9.409683,1.4410154,133,223,-55
6/17/2022,31931,Tiara,Tiara,"42'3""""",200,1,6.033896506,79,82,,0,,,,,11.097174,-1.4848578,-1.0386136,2.5696461,4.149065,3.827588,5.5802374,6.94092,9.538101,1.334921,133,215,-47
6/17/2022,31932,Scarlett,Tiara,"42'3""""",200,2,10.48475552,88,91,,0,,,,,11.010724,-0.8970946,-0.2170701,3.124962,4.136339,4.2760525,6.1609087,6.385139,9.164443,1.5820389,133,224,-56
6/17/2022,31933,Tiara,Tiara,"42'3""""",200,2,5.695493565,80,82,,0,,,,,11.197541,-1.4612805,-1.0038735,2.5400848,4.00528,3.6987572,5.4842677,6.922169,9.68515,1.2629647,133,215,-47
6/17/2022,31934,Sierra,Tiara,"42'3""""",200,2,6.441127163,89,92,,0,,,,,11.023347,-0.55850554,0.09206897,3.3799095,3.8447425,4.0802245,6.10604,6.169385,9.307843,1.5822409,133,225,-57
6/17/2022,31935,IAC600,Tiara,"42'3""""",200,2,4.112456078,72,74,,0,,,,,10.997981,-0.16396116,0.26339388,3.6481445,4.197109,4.2738867,6.1850705,6.087467,9.070195,1.7204772,133,207,-39
6/17/2022,31936,Tiara,Tiara,"42'3""""",200,3,4.482405056,79,82,,0,,,,,11.656295,-0.355112,-0.06916223,3.2228787,5.121572,4.8204417,6.4445844,7.178122,8.9322,2.0051713,133,215,-47
6/17/2022,31937,IAC600,Tiara,"42'3""""",200,3,3.667943741,72,74,,0,,,,,11.569004,-0.82240397,-0.43371677,2.678731,4.6615744,4.2874994,6.00908,7.094174,9.574289,1.5678662,133,207,-39
6/17/2022,31938,Sierra,Tiara,"42'3""""",200,3,6.088385115,89,91,,0,,,,,11.671057,-0.32280797,-0.10240994,3.0845177,4.7184362,4.35762,5.9735,6.905838,9.4842415,1.6133951,133,224,-56
6/17/2022,31939,Scarlett,Tiara,"42'3""""",200,3,10.08326051,90,92,,0,,,,,10.058149,-0.4107644,-0.14602637,5.3276424,6.42232,6.1341305,6.3449817,6.9890985,6.760961,3.055509,133,225,-57
6/25/2022,31823,EMBRAPA 1200,Mini_Core,"29'3""""",130,1,5.203088607,87,90,100.0,0,,,,,10.11162,-3.2127144,-3.0985887,1.8268851,6.9968023,4.164555,4.2938643,9.226138,7.838839,2.150931,132,222,-46
6/25/2022,31825,M-202,Mini_Core,"16'3""""",130,1,7.284553476,79,82,95.0,0,,,,,9.508328,-2.601985,-2.6482983,2.937398,8.143854,5.217097,5.5442142,9.0365,7.020805,2.918173,132,214,-38
6/25/2022,31828,WAB462-10-3-1,Mini_Core,"29'3""""",130,1,3.382021934,80,82,100.0,0,,,,,9.6982155,-2.6896024,-3.079628,3.2297034,7.709594,5.3739944,5.23577,7.961682,7.1605644,2.4492538,132,214,-38
6/25/2022,31829,Hybrid,Mini_Core,"29'3""""",130,1,18.47163849,83,86,100.0,0,,,,,9.288465,-3.2694395,-3.556303,2.8593414,7.946281,4.7400465,4.480306,9.469725,6.5004025,3.0112448,132,218,-42
6/25/2022,31831,Jefferson,Mini_Core,"16'3""""",130,1,6.503932455,77,79,90.0,0,,,,,9.838124,-0.9692518,-1.3048394,5.372817,6.926392,6.0417624,6.243725,7.699863,6.3277593,3.2340732,132,211,-35
6/25/2022,31832,EMBRAPA 1200,Mini_Core,"16'3""""",130,2,7.024155281,88,91,98.0,0,,,,,10.962725,-0.68203074,-0.74491584,4.336074,6.5945306,6.0670724,6.7996817,7.4971533,7.5014095,2.5615108,132,223,-47
6/25/2022,31833,Hybrid,Mini_Core,"22'9""""",130,2,18.47163849,83,86,100.0,0,,,,,9.091688,-3.5355465,-3.6626477,2.5439193,7.4176016,4.21584,4.076409,8.8165045,7.1302867,2.4561646,132,218,-42
6/25/2022,31835,Jefferson,Mini_Core,"29'3""""",130,2,6.764043868,78,80,90.0,0,,,,,10.826055,-1.1435454,-1.6684226,3.9582553,6.6874437,5.7368255,6.3546653,7.8750997,7.496351,2.6297069,132,212,-36
6/25/2022,31839,M-202,Mini_Core,"22'9""""",130,2,1.950978989,79,81,90.0,0,,,,,10.1765375,-1.8404546,-2.2745888,3.2692666,7.0529604,5.5361285,6.570569,8.387343,7.3254547,2.9802592,132,213,-37
6/25/2022,31843,WAB462-10-3-1,Mini_Core,"16'3""""",130,2,3.382021934,80,82,100.0,0,,,,,9.849432,-2.4397128,-2.7014914,2.8106477,7.1210227,5.2199883,6.0695024,8.0288725,7.6145315,2.651687,132,214,-38
6/25/2022,31844,WAB462-10-3-1,Mini_Core,"16'3""""",130,3,3.121910521,80,82,99.0,0,,,,,10.095909,-2.7515676,-2.5364802,2.3046072,6.9990196,5.025727,5.801574,8.11369,7.9374194,2.5315716,132,214,-38
6/25/2022,31847,EMBRAPA 1200,Mini_Core,"29'3""""",130,3,5.46320002,88,91,90.0,0,,,,,11.156214,-1.0328375,-0.7648839,3.2271252,5.946799,5.535785,6.9807086,7.5443015,8.212947,2.5500224,132,223,-47
6/25/2022,31850,Hybrid,Mini_Core,"16'3""""",130,3,16.65028504,84,86,100.0,0,,,,,8.873281,-3.4331665,-3.1980312,2.9358175,8.232095,4.902801,4.598006,9.351929,6.0684094,3.3489656,132,218,-42
6/25/2022,31852,Jefferson,Mini_Core,"29'3""""",130,3,5.983709629,78,80,90.0,0,,,,,10.689818,-1.3822901,-1.3073683,3.256301,6.504584,5.680136,6.939576,7.616847,8.03875,2.6243842,132,212,-36
6/25/2022,31854,M-202,Mini_Core,"22'9""""",130,3,8.064887715,79,81,85.0,0,,,,,10.115634,-1.7374948,-2.5464354,3.8387296,7.289021,5.8162746,6.352049,8.506578,6.5495243,3.2365677,132,213,-37
6/25/2022,31856,Jefferson,Mini_Core,"16'3""""",130,4,9.10562015,78,80,99.0,0,,,,,10.584468,-1.9955236,-1.8734976,2.4354181,6.3172536,4.906451,6.202376,7.810733,8.652478,2.1545637,132,212,-36
6/25/2022,31860,Hybrid,Mini_Core,"22'9""""",130,4,18.21066673,82,84,100.0,0,,,,,8.950108,-3.236172,-3.6531825,3.0264328,7.9557486,4.6350293,4.4281807,9.401668,6.3953247,3.0428321,132,216,-40
6/25/2022,31861,WAB462-10-3-1,Mini_Core,"16'3""""",130,4,4.162356173,78,81,100.0,0,,,,,8.801788,-2.76418,-2.8801103,3.36874,8.231212,5.43193,5.3837004,8.443139,6.4629025,3.1423237,132,213,-37
6/25/2022,31863,EMBRAPA 1200,Mini_Core,"22'9""""",130,4,6.243821042,88,91,90.0,0,,,,,10.265355,-1.5647311,-2.123088,3.6423328,7.778527,5.763841,6.387291,9.395387,6.510579,3.3667803,132,223,-47
6/25/2022,31864,M-202,Mini_Core,"29'3""""",130,4,7.544664889,79,81,85.0,0,,,,,9.875495,-1.8487247,-2.513661,3.995414,7.6855617,5.865568,6.1998687,8.896661,6.1780825,3.38671,132,213,-37
6/25/2022,31760,RT7521FP,Inbred\Hybrid,"16'3""""",130,1,13.70175548,84,86,80.0,0,,,,,9.704112,-2.0362785,-2.5930636,3.9448698,8.191104,5.6467648,5.562215,9.605657,5.9770865,3.5640707,132,218,-42
6/25/2022,31761,RT7521FP,Inbred\Hybrid,"22'9""""",130,1,13.70175548,83,85,85.0,0,,,,,9.738111,-2.5095215,-3.0159297,3.4307513,8.1856165,5.4693,5.328843,9.692812,6.024691,3.542647,132,217,-41
6/25/2022,31762,RT7521FP,Inbred\Hybrid,"22'9""""",130,1,14.91578909,81,85,90.0,0,,,,,9.645232,-2.533627,-2.6470077,3.500122,8.221488,5.596564,5.380957,9.504069,5.8550205,3.6283426,132,217,-41
6/25/2022,31763,RT7521FP,Inbred\Hybrid,"16'3""""",130,1,12.83453398,80,82,95.0,0,,,,,9.705138,-3.754201,-3.038613,2.103809,7.421319,4.311131,3.7407238,8.82876,7.2110815,2.5162313,132,214,-38
6/25/2022,31764,RT7521FP,Inbred\Hybrid,"16'3""""",130,1,13.35494335,82,86,50.0,0,,,,,10.077868,-1.6685312,-2.4417863,3.6557813,7.5211906,5.6382937,6.3252654,9.115105,6.643135,3.4641833,132,218,-42
6/25/2022,31765,RT7521FP,Inbred\Hybrid,"22'9""""",130,1,13.52834941,84,87,70.0,0,,,,,9.981887,-2.0845826,-2.474854,3.6464243,7.8624163,5.688799,5.7921715,9.428833,6.030848,3.7475438,132,219,-43
6/25/2022,31766,RT7521FP,Inbred\Hybrid,"22'9""""",130,1,14.22216485,82,85,75.0,0,,,,,9.413892,-1.7687032,-2.2649338,4.4855576,8.097747,5.771052,5.77802,9.217604,5.7911267,3.741116,132,217,-41
6/25/2022,31767,RT7521FP,Inbred\Hybrid,"16'3""""",130,1,13.00794004,82,85,75.0,0,,,,,9.722966,-1.8649218,-2.2121332,4.0429325,7.9366465,5.6645503,5.660282,9.462571,5.879624,3.7541413,132,217,-41
6/25/2022,31768,RT7521FP,Inbred\Hybrid,"16'3""""",130,1,13.70175548,83,85,85.0,0,,,,,9.745738,-1.7609087,-2.2700827,4.1013293,7.9800415,5.8104596,5.872739,9.328022,5.9163976,3.7921143,132,217,-41
6/25/2022,31769,RT7521FP,Inbred\Hybrid,"22'9""""",130,1,14.22216485,84,86,75.0,0,,,,,9.607824,-1.7665306,-2.2156777,4.2387056,7.8835616,5.8115144,5.9792323,9.105811,5.755178,3.9426646,132,218,-42
6/25/2022,31770,RT7521FP,Inbred\Hybrid,"22'9""""",130,2,13.87516154,84,86,75.0,0,,,,,9.59273,-1.6568372,-2.378461,4.24827,7.790777,5.8159876,6.060443,9.035321,5.867389,3.7659588,132,218,-42
6/25/2022,31771,RT7521FP,Inbred\Hybrid,"16'3""""",130,2,13.35494335,81,85,80.0,0,,,,,9.706909,-1.9709113,-2.3532069,4.0647383,7.9651017,5.7951517,5.717162,9.295218,5.778315,3.7605069,132,217,-41
6/25/2022,31772,RT7521FP,Inbred\Hybrid,"16'3""""",130,2,13.70175548,83,86,70.0,0,,,,,9.699008,-1.5344142,-2.1456852,4.4380183,7.6241746,5.8642087,6.1924276,8.928393,5.948753,3.808074,132,218,-42
6/25/2022,31773,RT7521FP,Inbred\Hybrid,"22'9""""",130,2,14.22216485,83,86,70.0,0,,,,,10.006018,-1.6988622,-2.4524994,3.8461258,7.638432,5.8846292,6.4338613,8.869261,6.4014945,3.433755,132,218,-42
6/25/2022,31774,RT7521FP,Inbred\Hybrid,"22'9""""",130,2,14.22216485,84,86,75.0,0,,,,,9.560215,-1.7317295,-2.0989463,4.243248,7.8169813,5.863261,6.1217484,8.890847,5.9507537,3.6953099,132,218,-42
6/25/2022,31775,RT7521FP,Inbred\Hybrid,"16'3""""",130,2,13.87516154,84,86,75.0,0,,,,,10.038482,-2.025034,-2.7882328,3.7295752,7.9459834,5.7479925,5.845422,9.360362,6.2617397,3.5878415,132,218,-42
6/25/2022,31776,RT7521FP,Inbred\Hybrid,"16'3""""",130,2,13.52834941,84,86,75.0,0,,,,,9.461069,-1.745072,-2.121684,4.0873475,7.8307853,5.768718,6.0615673,9.102348,5.8685803,3.884244,132,218,-42
6/25/2022,31777,RT7521FP,Inbred\Hybrid,"22'9""""",130,2,14.22216485,84,86,70.0,0,,,,,9.93008,-2.1559932,-2.476993,3.6644979,7.9702544,5.725546,5.721051,9.354994,6.001851,3.6530626,132,218,-42
6/25/2022,31778,RT7521FP,Inbred\Hybrid,"22'9""""",130,2,13.70175548,84,87,70.0,0,,,,,9.765884,-1.7102026,-2.5011666,4.212231,7.9775586,5.9804554,6.001038,9.09466,5.977924,3.6895754,132,219,-43
6/25/2022,31779,RT7521FP,Inbred\Hybrid,"16'3""""",130,2,13.52834941,84,86,90.0,0,,,,,10.053339,-3.622872,-2.844727,1.9372586,7.410247,4.430715,3.9632914,8.916404,7.3389792,2.5241663,132,218,-42
6/25/2022,31780,RT7521FP,Inbred\Hybrid,"16'3""""",130,3,14.22216485,84,86,85.0,0,,,,,9.987065,-3.2921295,-2.7093472,2.5568535,8.089821,5.2362657,4.648507,9.20623,6.545736,3.1589437,132,218,-42
6/25/2022,31781,RT7521FP,Inbred\Hybrid,"22'9""""",130,3,13.52834941,84,86,70.0,0,,,,,9.625978,-1.7428426,-2.0419996,4.442924,7.730868,5.924156,5.8848524,8.84654,5.7203937,3.9047685,132,218,-42
6/25/2022,31782,RT7521FP,Inbred\Hybrid,"22'9""""",130,3,12.48772186,82,84,80.0,0,,,,,9.637143,-1.751914,-2.2304566,4.46913,7.8708844,5.9373617,5.857496,9.036379,5.661085,3.7430723,132,216,-40
