Date,Plot_Number,Rice_Cultivar,Experiment_Name,Bay_Length,Nitrogen_Rate,Replicate,Yield,Heading_25,Heading_50,Heading_100,Percent_Stand,Percent_Lodge,Final_Lodge,SPAD,Leaf1_Temp,Leaf2_Temp,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,Emergence_DOY,Heading_100_DOY,Days_to_100%_Heading
8/10/2021,35215,RoyJ ,Santee_Gold,"48' 9""""",200,3,16.27775502,85.0,87,89,,,0.0,,,,8.47232,-2.803187,-3.261572,4.2043433,8.195079,5.134667,3.9901881,8.67563,5.500494,3.354892,140,229,-7
8/10/2021,35216,Santee Gold ,Santee_Gold,"48' 9""""",200,3,9.813685286,88.0,90,92,,,0.0,36.7,30.3,30.8,9.779518,-2.9701896,-3.4723656,2.6648474,7.354497,4.249497,4.1424556,9.80241,6.9168735,2.8304193,140,232,-10
8/10/2021,35217,Charleston Gold ,Santee_Gold,"55' 3""""",200,3,7.94960129,83.0,85,87,,,50.0,,,,9.273253,-2.4211369,-3.4995847,3.9029524,7.9947696,5.0984154,4.640288,9.566154,5.9599276,3.3796065,140,227,-5
8/10/2021,35218,Carolina Gold ,Santee_Gold,"55' 3""""",200,3,4.944124323,85.0,87,89,,,80.0,,,,10.416396,-1.8778892,-2.72515,2.4139454,6.8160167,3.799813,4.983484,10.90856,7.536667,2.9982617,140,229,-7
8/10/2021,35219,Charleston Gold ,Santee_Gold,"48' 9""""",200,3,8.368303233,82.0,84,86,,,75.0,,,,9.279256,-2.0960264,-3.0983298,4.301692,7.9831386,5.4308906,5.0566144,9.239031,5.816869,3.4914782,140,226,-4
8/10/2021,35750,XP753,Hybrid_XP753,"16' 3""""",130,1,13.11359692,74.0,75,79,,,,,,,10.667262,-3.1862328,-3.5952263,2.1201282,6.8568864,4.451391,4.2199173,8.587673,7.845632,2.0529056,140,219,3
8/10/2021,35751,XP753,Hybrid_XP753,"22' 9""""",130,1,14.28364723,74.0,75,79,,,,,,,10.469372,-3.4737458,-3.4869564,1.8808802,6.4008045,3.8801806,3.8138824,8.437832,8.185799,1.7931353,140,219,3
8/10/2021,35752,XP753,Hybrid_XP753,"22' 9""""",130,1,14.51808745,74.0,75,79,,,,,,,10.761417,-2.5709777,-3.141712,2.5810788,7.2655444,5.0405583,5.1201,8.870233,7.5159283,2.5242498,140,219,3
8/10/2021,35753,XP753,Hybrid_XP753,"16' 3""""",130,1,13.94596727,74.0,75,79,,,,,,,11.042495,-2.2566257,-3.2772796,3.0901518,7.320563,5.43282,5.2119675,9.025838,7.0537663,2.6917048,140,219,3
8/10/2021,35754,XP753,Hybrid_XP753,"16' 3""""",130,1,13.88789492,74.0,75,79,,,,,,,10.665821,-2.9091237,-3.2473671,2.38581,7.204061,4.8857307,4.7333612,8.757571,7.515472,2.429492,140,219,3
8/10/2021,35755,XP753,Hybrid_XP753,"22' 9""""",130,1,14.48152338,74.0,75,79,,,,41.4,29.9,29.4,10.858976,-2.9441905,-3.6253672,2.4337296,7.204451,4.868442,4.4551764,8.871777,7.486756,2.3212311,140,219,3
8/10/2021,35756,XP753,Hybrid_XP753,"22' 9""""",130,1,15.17408992,74.0,75,79,,,,,,,10.630848,-3.3136609,-3.4374802,2.1673872,7.140983,4.527336,4.2133307,8.770267,7.6928825,2.3140562,140,219,3
8/10/2021,35757,XP753,Hybrid_XP753,"16' 3""""",130,1,13.40826032,74.0,75,79,,,,43.0,30.4,29.9,10.743134,-2.5626564,-3.4686296,2.7305498,7.3106494,5.019182,4.8109984,9.072391,7.347361,2.4599252,140,219,3
8/10/2021,35758,XP753,Hybrid_XP753,"16' 3""""",130,1,13.38245039,74.0,75,79,,,,,,,10.859362,-2.3821492,-3.2405875,3.0577774,7.374389,5.349123,5.0994916,9.020617,6.9713955,2.752554,140,219,3
8/10/2021,35759,XP753,Hybrid_XP753,"22' 9""""",130,1,14.82995748,74.0,75,79,,,,,,,10.896049,-2.803239,-3.3818579,2.5146449,7.3117256,5.0044146,4.511899,8.972384,7.391313,2.3577788,140,219,3
8/10/2021,35760,XP753,Hybrid_XP753,"22' 9""""",130,2,16.16777235,74.0,75,79,,,,,,,10.915036,-3.0451138,-3.772824,2.287669,7.133489,4.6796,4.0533185,8.987512,7.5700526,2.110944,140,219,3
8/10/2021,35761,XP753,Hybrid_XP753,"16' 3""""",130,2,15.02783364,74.0,75,79,,,,,,,10.782624,-3.161568,-3.734567,2.0483704,7.0328555,4.478624,3.943691,8.909291,7.7972946,1.9431819,140,219,3
8/10/2021,35762,XP753,Hybrid_XP753,"16' 3""""",130,2,15.05364357,73.0,74,79,,,,,,,10.597429,-3.330413,-3.514126,2.0567408,6.7634945,4.3046155,3.7517765,8.775724,7.7695084,1.9049803,140,219,3
8/10/2021,35763,XP753,Hybrid_XP753,"22' 9""""",130,2,14.39118862,74.0,75,79,,,,,,,10.69986,-2.6902657,-3.6077058,2.4651306,7.016074,4.6883473,4.2821865,8.901465,7.7770486,1.9262376,140,219,3
8/10/2021,35764,XP753,Hybrid_XP753,"22' 9""""",130,2,13.95026892,74.0,75,79,,,,,,,10.825245,-2.9851837,-3.6876395,2.2677019,7.0308046,4.5894737,3.9620214,8.927017,7.6786175,1.972717,140,219,3
8/10/2021,35765,XP753,Hybrid_XP753,"16' 3""""",130,2,15.49456326,74.0,75,79,,,,,,,10.899742,-1.7997475,-3.0011396,3.5976415,7.3505535,5.592626,5.538351,8.980533,6.86746,2.8511608,140,219,3
8/10/2021,35766,XP753,Hybrid_XP753,"16' 3""""",130,2,12.87270421,74.0,75,79,,,,,,,10.924651,-2.9392383,-3.7097013,2.3732495,7.137262,4.789205,4.3434105,8.83297,7.6283383,2.1502445,140,219,3
8/10/2021,35767,XP753,Hybrid_XP753,"22' 9""""",130,2,16.02366689,74.0,75,79,,,,,,,10.88741,-2.6560214,-3.417158,2.8016977,7.3406324,5.224342,4.826049,8.808526,7.1726084,2.5421655,140,219,3
8/10/2021,35768,XP753,Hybrid_XP753,"22' 9""""",130,2,12.46404693,73.0,74,79,,,,40.4,30.4,28.8,11.12737,-2.671628,-3.6619108,2.6268592,7.1379347,4.9957933,4.480248,8.844299,7.555578,2.1871202,140,219,3
8/10/2021,35769,XP753,Hybrid_XP753,"16' 3""""",130,2,13.48999178,74.0,75,79,,,,43.2,28.7,29.6,10.936838,-3.4189901,-3.6465905,1.9119854,6.7507043,4.343768,4.023057,8.639981,7.9006076,1.9601947,140,219,3
8/10/2021,35770,XP753,Hybrid_XP753,"16' 3""""",130,3,15.28378214,74.0,75,79,,,,39.9,28.7,29.2,10.950478,-2.4682517,-3.4394019,2.9612522,7.1980224,5.2334948,4.9441824,8.861493,7.1710057,2.5898342,140,219,3
8/10/2021,35771,XP753,Hybrid_XP753,"22' 9""""",130,3,13.53515916,74.0,75,79,,,,,,,10.620011,-3.348531,-3.7595358,2.0493824,6.757153,4.1298056,4.0926447,8.426931,8.018321,2.0801246,140,219,3
8/10/2021,35772,XP753,Hybrid_XP753,"22' 9""""",130,3,15.01277784,74.0,75,79,,,,,,,10.80776,-2.1626816,-3.0046926,3.2885456,7.3892837,5.4778156,5.2595606,8.766148,6.9913692,2.6835592,140,219,3
8/10/2021,35773,XP753,Hybrid_XP753,"16' 3""""",130,3,14.53099242,74.0,75,79,,,,,,,10.709586,-1.5248302,-2.6048896,4.0055676,7.300188,5.748467,5.747084,8.823801,6.623062,3.0595944,140,219,3
8/10/2021,35774,XP753,Hybrid_XP753,"16' 3""""",130,3,15.47735664,73.0,75,79,,,,41.6,29.6,29.3,10.8678,-3.3863301,-3.7791002,2.0038996,6.639398,4.287979,3.8225543,8.543946,7.891025,1.7514863,140,219,3
8/10/2021,35775,XP753,Hybrid_XP753,"22' 9""""",130,3,14.98266625,73.0,75,79,,,,,,,10.695198,-3.5418835,-3.6428719,1.8678257,6.32046,3.9551263,3.6895132,8.507858,8.074732,1.6415733,140,219,3
8/10/2021,35776,XP753,Hybrid_XP753,"22' 9""""",130,3,13.17812175,74.0,75,79,,,,,,,10.816145,-3.1925697,-3.698924,2.248427,6.8271365,4.5463247,4.1329355,8.593243,7.7337127,2.0278504,140,219,3
8/10/2021,35777,XP753,Hybrid_XP753,"16' 3""""",130,3,14.46861842,74.0,75,79,,,,,,,10.580449,-3.4393122,-3.580099,1.9224824,6.3739657,3.920472,3.639889,8.53569,8.138365,1.7617507,140,219,3
8/10/2021,35778,XP753,Hybrid_XP753,"16' 3""""",130,3,15.74405928,74.0,75,79,,,,,,,10.756225,-3.3207183,-3.6920488,2.1901743,6.991874,4.510203,4.1840014,8.553824,7.6688113,2.1128235,140,219,3
8/10/2021,35779,XP753,Hybrid_XP753,"22' 9""""",130,3,14.82135417,74.0,75,79,,,,,,,10.809329,-3.0431352,-3.5482485,2.5267546,7.174789,4.928232,4.328593,8.650515,7.338651,2.297794,140,219,3
8/10/2021,35780,NIL 43,Inbred_Jeff + NIL,"35' 9""""",130,1,8.6742884,81.0,83,85,,,,,,,10.112917,-3.4204707,-3.706745,2.2969675,7.2233415,4.4352593,3.7051985,8.777868,7.3852134,2.0898125,140,225,-3
8/10/2021,35781,Jefferson,Inbred_Jeff + NIL,"42' 3""""",130,1,7.867727986,73.0,75,76,,,,,,,10.941803,-2.9561074,-2.9905665,1.9693918,6.9667225,4.592925,4.487273,9.035566,7.9453087,2.2741003,140,216,6
8/10/2021,35782,NIL 43,Inbred_Jeff + NIL,"42' 3""""",130,1,8.921633594,81.0,83,85,,,,41.0,30.7,30.2,9.992187,-3.5497935,-3.510288,2.1640892,6.858951,4.043623,3.6012309,8.705654,7.57655,2.0903895,140,225,-3
8/10/2021,35783,Jefferson,Inbred_Jeff + NIL,"35' 9""""",130,1,7.190217238,73.0,74,76,,,,,30.3,30.2,10.90448,-3.0633209,-2.9256108,1.8378844,6.8839264,4.513449,4.3376245,8.903747,8.019701,2.1039917,140,216,6
8/10/2021,35784,NIL 43,Inbred_Jeff + NIL,"35' 9""""",130,1,9.285123487,80.0,82,84,,,,,,,9.915316,-3.488025,-3.4973314,2.1901934,7.185558,4.1889925,3.673624,9.042587,7.3856,2.2929044,140,224,-2
8/10/2021,35785,Jefferson,Inbred_Jeff + NIL,"42' 3""""",130,1,7.958062752,72.0,74,76,,,,,,,10.942504,-3.1965725,-3.1034865,1.6655699,6.793165,4.3465734,4.075937,8.955869,8.2047615,1.9325403,140,216,6
8/10/2021,35786,Jefferson,Inbred_Jeff + NIL,"42' 3""""",130,1,8.091414074,72.0,73,75,,,,44.1,30.8,30.7,10.73049,-3.293566,-3.2405984,1.7511585,6.548639,4.0534267,3.683806,9.009065,8.076395,2.03752,140,215,7
8/10/2021,35787,NIL 43,Inbred_Jeff + NIL,"35' 9""""",130,1,9.816377947,80.0,82,84,,,,41.0,29.0,29.0,9.876442,-3.2078264,-3.552211,2.56317,7.3645287,4.3970413,3.9414232,9.234939,7.0543947,2.495098,140,224,-2
8/10/2021,35788,Jefferson,Inbred_Jeff + NIL,"35' 9""""",130,1,8.478563073,73.0,74,76,,,,,,,10.637424,-3.3241882,-3.201622,1.7846137,6.4080086,3.9292343,3.8064976,8.787137,8.210633,1.8845575,140,216,6
8/10/2021,35789,NIL 43,Inbred_Jeff + NIL,"42' 3""""",130,1,8.913030283,81.0,83,85,,,,,,,10.122111,-3.2985053,-3.601474,2.4335349,7.2026405,4.3127875,3.730689,9.249806,7.161873,2.446465,140,225,-3
8/10/2021,35790,Jefferson,Inbred_Jeff + NIL,"42' 3""""",130,2,7.951610269,73.0,74,76,,,,40.2,30.9,29.7,10.883176,-3.2063787,-3.175007,1.730337,6.588551,4.12854,3.7826042,9.062507,8.138054,1.8848734,140,216,6
8/10/2021,35791,NIL 43,Inbred_Jeff + NIL,"35' 9""""",130,2,9.347497492,80.0,82,84,,,,38.7,29.9,29.2,10.113724,-3.477971,-3.6292508,2.3049486,7.2441726,4.224555,3.5029676,9.303132,7.1139674,2.4800534,140,224,-2
8/10/2021,35792,Jefferson,Inbred_Jeff + NIL,"35' 9""""",130,2,7.915046197,73.0,74,75,,,,,,,11.190112,-3.1749036,-3.4141753,1.7233878,6.703538,4.3417296,3.971804,8.986608,8.137201,1.8272886,140,215,7
8/10/2021,35793,Jefferson,Inbred_Jeff + NIL,"42' 3""""",130,2,7.413903326,72.0,73,75,,,,,,,11.0331545,-3.1677165,-3.3083773,1.8159786,6.8067646,4.4043016,3.8087864,8.975105,8.057044,1.9417526,140,215,7
8/10/2021,35794,NIL 43,Inbred_Jeff + NIL,"42' 3""""",130,2,8.592556945,80.0,82,84,,,,38.4,28.9,28.8,10.391408,-3.3874629,-3.6793485,2.187727,7.2365766,4.5159783,3.7053332,9.094121,7.302013,2.2151184,140,224,-2
8/10/2021,35795,Jefferson,Inbred_Jeff + NIL,"35' 9""""",130,2,8.218312913,73.0,74,75,,,,42.2,31.1,29.6,10.9114485,-3.29069,-3.176005,1.7455562,6.554306,4.186988,3.7537987,8.830031,8.147709,1.8026645,140,215,7
8/10/2021,35796,NIL 43,Inbred_Jeff + NIL,"35' 9""""",130,2,8.951745183,81.0,82,84,,,,,,,10.305515,-3.1763346,-3.626203,2.5740569,7.427659,4.685233,4.0141096,9.128021,7.0380597,2.5044854,140,224,-2
8/10/2021,35797,NIL 43,Inbred_Jeff + NIL,"42' 3""""",130,2,8.564596184,80.0,82,84,,,,,,,10.320308,-3.4128695,-3.6538978,2.2340658,7.0912886,4.357991,3.7384555,8.962087,7.4104137,2.2749598,140,224,-2
8/10/2021,35798,NIL 43,Inbred_Jeff + NIL,"42' 3""""",130,2,8.861410416,80.0,82,84,,,,,,,10.267084,-3.0981932,-3.618907,2.6207013,7.3143115,4.6532464,4.108463,8.941506,7.190733,2.3981612,140,224,-2
8/10/2021,35799,Jefferson,Inbred_Jeff + NIL,"35' 9""""",130,2,8.353815062,72.0,73,74,,,,,,,10.95594,-3.2245803,-3.1770947,1.713029,6.445134,4.1738195,3.9757648,8.598065,8.360511,1.743657,140,214,8
8/10/2021,35800,NIL 43,Inbred_Jeff + NIL,"35' 9""""",130,3,8.069905797,79.0,81,83,,,,39.0,29.8,29.9,10.416658,-3.4900835,-3.8799012,2.3308873,7.2071133,4.4500213,3.6528602,8.770543,7.3204927,2.1965084,140,223,-1
8/10/2021,35801,Jefferson,Inbred_Jeff + NIL,"42' 3""""",130,3,8.072056624,72.0,73,74,,,,39.8,31.0,30.1,11.206018,-2.4546986,-3.0158632,2.3916063,7.0748615,4.958643,4.892796,9.08505,7.834504,2.3859193,140,214,8
8/10/2021,35802,NIL 43,Inbred_Jeff + NIL,"42' 3""""",130,3,9.670121658,80.0,82,84,,,,37.5,29.2,29.1,9.946897,-3.5038772,-3.5356686,2.3543804,7.1980715,4.277909,3.6296508,8.856449,7.228116,2.3341851,140,224,-2
8/10/2021,35803,Jefferson,Inbred_Jeff + NIL,"35' 9""""",130,3,8.461356451,72.0,73,75,,,,41.0,30.6,30.1,10.713026,-3.2709205,-3.2099624,1.8031981,6.015772,3.7511904,3.7758968,8.474142,8.496954,1.6162341,140,215,7
8/10/2021,35804,NIL 43,Inbred_Jeff + NIL,"35' 9""""",130,3,9.412022326,80.0,82,84,,,,,,,10.263157,-3.4288728,-3.5746686,2.41309,7.0638885,4.4181023,3.7292461,8.85729,7.0864263,2.3176286,140,224,-2
8/10/2021,35805,Jefferson,Inbred_Jeff + NIL,"42' 3""""",130,3,8.558143701,72.0,73,74,,,,,,,10.765238,-3.2919807,-3.247489,1.7209427,6.24795,3.9451342,3.8869145,8.586517,8.422199,1.7201388,140,214,8
8/10/2021,35806,Jefferson,Inbred_Jeff + NIL,"42' 3""""",130,3,9.098001471,71.0,72,73,,,,,,,11.184515,-2.9665625,-3.3669627,1.8699691,6.6553607,4.3942456,4.1498823,8.798244,8.284594,1.8057544,140,213,9
8/10/2021,35807,NIL 43,Inbred_Jeff + NIL,"35' 9""""",130,3,9.300179281,79.0,81,83,,,,,,,9.994531,-3.4557953,-3.5998766,2.4849072,7.3162003,4.556495,3.845107,8.622234,7.1209908,2.2642999,140,223,-1
8/10/2021,35808,NIL 43,Inbred_Jeff + NIL,"35' 9""""",130,3,9.526016197,80.0,82,84,,,,,,,9.954165,-3.628176,-3.3546572,2.3000257,7.1341596,4.380572,3.6029296,8.765928,7.02487,2.2703958,140,224,-2
8/10/2021,35809,Jefferson,Inbred_Jeff + NIL,"42' 3""""",130,3,9.119509749,71.0,72,73,,,,,,,11.136493,-3.090953,-3.3327124,1.8009233,6.2490335,4.070171,3.9612486,8.678619,8.435929,1.6713493,140,213,9
8/10/2021,35811,WAB462-10-3-1,Mini_Core,"22' 9""""",130,1,8.356831947,71.0,73,75,,0.0,0.0,39.9,28.4,30.2,11.140836,-2.15106,-3.3145463,2.8553429,6.846914,5.2012115,5.441891,8.712958,7.6850915,2.4099727,139,214,8
8/10/2021,35812,Jefferson,Mini_Core,"29' 3""""",130,1,7.981147326,71.0,73,75,,0.0,0.0,,,,11.065494,-1.8320534,-2.710284,3.0272906,7.1141195,5.279102,5.567847,8.89126,7.6101875,2.5232472,139,214,8
8/10/2021,35813,M-202,Mini_Core,"29' 3""""",130,1,8.818551214,70.0,72,74,,0.0,0.0,39.0,30.2,30.2,11.140834,-2.378758,-3.2591345,2.3735063,6.8427916,4.736776,4.849501,8.844019,8.074048,2.0291452,139,213,9
8/10/2021,35819,XP753,Mini_Core,"29' 3""""",130,1,16.65630746,73.0,74,76,,0.0,0.0,,,,10.5054655,-3.2721808,-3.5884938,2.112067,6.270063,3.9768734,3.8726509,8.299211,8.114633,1.663671,139,215,7
8/10/2021,35821,EMBRAPA 1200,Mini_Core,"16' 3""""",130,1,7.393243912,84.0,86,89,,0.0,0.0,,,,10.338955,-1.4867504,-2.4432073,3.9653754,7.4052296,5.5768056,5.909221,9.175098,6.570717,3.2630277,139,228,-6
8/10/2021,35822,M-202,Mini_Core,"16' 3""""",130,2,6.019557398,70.0,72,74,,0.0,5.0,42.7,31.8,31.8,10.8789425,-1.2355627,-2.5338657,3.9016588,7.0398445,5.5672517,5.987199,8.911782,7.0848207,2.9346995,139,213,9
8/10/2021,35825,EMBRAPA 1200,Mini_Core,"29' 3""""",130,2,8.027032471,84.0,86,89,,0.0,0.0,,,,10.130322,-1.3629789,-2.0478022,4.3748293,7.50604,5.797103,5.9824452,9.079864,6.125598,3.5184546,139,228,-6
8/10/2021,35830,Jefferson,Mini_Core,"29' 3""""",130,2,9.475282345,73.0,74,76,,0.0,0.0,43.1,30.1,31.9,10.840178,-1.9691589,-2.7525542,3.1506913,7.4658766,5.3917713,5.4174824,8.856978,7.3120084,2.509758,139,215,7
8/10/2021,35832,XP753,Mini_Core,"22' 9""""",130,2,18.78136322,73.0,74,75,,0.0,0.0,41.2,27.6,28.7,10.561087,-2.9561794,-3.8073804,2.3781104,6.5309024,4.1816893,4.044052,8.511118,7.996358,1.7650254,139,214,8
8/10/2021,35833,WAB462-10-3-1,Mini_Core,"16' 3""""",130,2,8.758326962,73.0,74,76,,0.0,0.0,,,,11.029574,-1.4774079,-2.807591,3.5966315,7.061883,5.5095334,5.8355885,8.936625,7.229359,2.786435,139,215,7
8/10/2021,35835,XP753,Mini_Core,"22' 9""""",130,3,17.30156731,72.0,73,75,,0.0,0.0,,,,10.984418,-2.8111274,-3.8432903,2.4994776,6.7972374,4.6233325,4.3144507,8.7222,7.757707,2.052825,139,214,8
8/10/2021,35838,EMBRAPA 1200,Mini_Core,"22' 9""""",130,3,8.675160137,85.0,87,89,,0.0,0.0,,,,10.500371,-1.6115929,-2.6842313,3.7700353,7.3740325,5.5044136,5.8041763,9.30126,6.648345,3.2064435,139,228,-6
8/10/2021,35839,M-202,Mini_Core,"16' 3""""",130,3,11.34223416,70.0,72,74,,0.0,0.0,48.1,31.1,31.1,11.2071,-2.1808453,-3.3284857,2.7419071,6.97771,5.065965,5.1397843,9.092122,7.616442,2.4002862,139,213,9
8/10/2021,35841,WAB462-10-3-1,Mini_Core,"22' 9""""",130,3,7.940997825,73.0,74,75,,0.0,0.0,41.0,31.3,31.4,11.12337,-2.2711456,-3.7280242,2.754498,6.689058,4.848729,4.9986424,8.588354,7.943947,2.0528374,139,214,8
8/10/2021,35843,Jefferson,Mini_Core,"29' 3""""",130,3,9.681765496,73.0,74,76,,0.0,0.0,,,,11.161285,-2.4817555,-3.4758432,2.4408994,7.0093675,4.8287153,4.7174945,9.047925,7.7800694,2.1544912,139,215,7
8/10/2021,35848,WAB462-10-3-1,Mini_Core,"29' 3""""",130,4,8.652217565,73.0,74,75,,0.0,0.0,39.6,31.4,32.6,11.091961,-1.9168161,-3.5189195,3.3155165,7.020605,5.340657,5.3855476,8.794668,7.3628693,2.4923954,139,214,8
8/10/2021,35852,Jefferson,Mini_Core,"16' 3""""",130,4,10.72278471,71.0,73,74,,0.0,0.0,,,,11.2557335,-2.5206199,-3.4398146,2.288477,6.596502,4.596545,4.5840645,8.789404,8.176183,1.9418501,139,213,9
8/10/2021,35853,EMBRAPA 1200,Mini_Core,"22' 9""""",130,4,10.43026692,80.0,82,86,,0.0,0.0,45.2,31.0,30.2,10.724475,-1.8330022,-2.4969354,3.5423884,7.3572907,5.631942,5.7552524,9.139872,6.5938177,3.1987274,139,225,-3
8/10/2021,35856,XP753,Mini_Core,"22' 9""""",130,4,21.82125404,72.0,73,75,,0.0,0.0,,,,10.726991,-3.1427505,-3.847982,2.2336538,6.4246745,4.1394095,3.7953863,8.507247,7.989234,1.6720003,139,214,8
8/10/2021,35857,M-202,Mini_Core,"16' 3""""",130,4,13.55906021,70.0,72,74,,0.0,0.0,,,,11.078693,-1.5827019,-3.1446114,3.6068537,7.145369,5.46356,5.5795393,9.022734,7.15653,2.719032,139,213,9
8/17/2021,33761,IAC600,Tiara,"9' 9""""",75,1,6.002350469,,64,66,,0.0,0.0,,,,11.204777,-2.2806976,-2.184047,2.055636,4.195136,3.2621388,4.559422,7.368024,9.848297,0.8044917,140,206,23
8/17/2021,33762,Tiara,Tiara,"16' 3""""",75,1,5.922051466,,66,71,,0.0,0.0,,,,11.300565,-2.1838782,-2.538085,1.9654126,4.902241,3.8879812,5.0811324,7.3773255,9.740882,1.0633861,140,211,18
8/17/2021,33763,Sierra,Tiara,"16' 3""""",75,1,8.331021553,76.0,78,83,,0.0,0.0,,,,10.527388,-1.5804498,-1.3625782,3.249457,7.2904396,5.5520897,6.2747946,8.510926,7.4540153,2.7911236,140,223,6
8/17/2021,33764,Scarlett ,Tiara,"9' 9""""",75,1,10.56505453,74.0,76,79,,0.0,0.0,,,,10.705729,-2.6771538,-2.5646358,1.7611167,6.450187,4.154425,4.8007274,8.6297,8.588687,1.8459808,140,219,10
8/17/2021,33765,Tiara,Tiara,"9' 9""""",75,1,6.693495458,,68,70,,0.0,0.0,,,,11.116693,-2.3254852,-2.6854422,2.0928116,4.4092546,3.2620974,4.5322094,7.5026474,9.496293,0.8690756,140,210,19
8/17/2021,33766,IAC600,Tiara,"16' 3""""",75,1,5.385768839,,64,67,,0.0,0.0,,,,11.287099,-2.0064068,-2.4810946,1.990905,4.158206,3.2308667,4.879026,7.485551,9.839284,0.8330255,140,207,22
8/17/2021,33767,Scarlett ,Tiara,"16' 3""""",75,1,11.17303269,74.0,76,79,,0.0,0.0,,,,10.302629,-3.0132792,-2.6006403,1.7283765,6.065836,3.8267887,4.5885897,8.232679,8.718627,1.7124006,140,219,10
8/17/2021,33768,Sierra,Tiara,"9' 9""""",75,1,9.526903133,78.0,81,84,,0.0,0.0,,,,10.425642,-2.1390185,-1.8503909,2.439011,7.146212,4.9366875,5.7954407,8.975266,7.7966604,2.6823685,140,224,5
8/17/2021,33769,IAC600,Tiara,"9' 9""""",75,2,5.514820808,,64,66,,0.0,0.0,,,,11.342896,-2.0113049,-2.0341117,2.1082473,4.3126163,3.4845912,4.860503,7.398016,9.941552,0.9542603,140,206,23
8/17/2021,33770,Sierra,Tiara,"16' 3""""",75,2,8.606332421,79.0,81,84,,0.0,0.0,,,,10.559647,-1.6987791,-1.5748308,3.0177765,7.2678447,5.3761544,6.19374,8.926848,7.4705076,2.9454672,140,224,5
8/17/2021,33771,IAC600,Tiara,"16' 3""""",75,2,6.240379656,,63,65,,0.0,0.0,,,,11.266662,-1.9520171,-2.1208076,2.0819864,4.1655245,3.2649431,4.8717847,7.3979325,9.845751,0.9373533,140,205,24
8/17/2021,33772,Scarlett ,Tiara,"9' 9""""",75,2,11.62041285,73.0,75,78,,0.0,0.0,,,,10.526493,-2.7940397,-2.4662645,1.6813225,5.5667787,3.568332,4.6689644,8.043698,9.069923,1.4533027,140,218,11
8/17/2021,33773,Tiara,Tiara,"9' 9""""",75,2,6.636139027,,68,70,,0.0,0.0,,,,10.952972,-2.4770954,-2.4964807,2.0082376,4.5569897,3.4217806,4.651386,7.4067597,9.553939,1.0116003,140,210,19
8/17/2021,33774,Sierra,Tiara,"16' 3""""",75,2,8.356831947,78.0,80,84,,0.0,0.0,,,,10.548756,-1.6374809,-1.5776427,2.9470835,7.151971,5.2366858,6.1440945,8.809783,7.7073636,2.7493408,140,224,5
8/17/2021,33775,Tiara,Tiara,"16' 3""""",75,2,6.294868265,,68,70,,0.0,0.0,,,,11.2681465,-2.0149324,-2.5156763,1.915568,4.7291894,3.5145156,5.019964,7.386847,9.657124,0.8473007,140,210,19
8/17/2021,33776,Scarlett ,Tiara,"9' 9""""",75,2,11.21318219,74.0,76,79,,0.0,0.0,,,,10.795679,-2.5182695,-2.494662,1.8349873,6.2331567,4.2271104,5.0493813,8.298492,8.81715,1.7121046,140,219,10
8/17/2021,33777,Tiara,Tiara,"9' 9""""",75,3,6.613196455,,68,70,,0.0,0.0,,,,11.216301,-2.0389097,-2.557067,2.0480807,5.1247296,3.9157157,5.2251725,7.677026,9.609442,1.2219514,140,210,19
8/17/2021,33778,Sierra,Tiara,"16' 3""""",75,3,7.10932958,78.0,80,84,,0.0,0.0,,,,10.40075,-2.1827881,-1.5909951,2.5069983,7.0924764,5.1110587,5.8532453,8.334849,7.9201207,2.470173,140,224,5
8/17/2021,33779,IAC600,Tiara,"16' 3""""",75,3,6.30347173,,63,66,,0.0,0.0,,,,11.088125,-2.2426631,-2.1706653,2.0109868,4.1570954,3.2801545,4.7650523,7.1417575,9.800095,0.8757985,140,206,23
8/17/2021,33780,Sierra,Tiara,"9' 9""""",75,3,10.35570356,77.0,79,83,,0.0,0.0,,,,10.428909,-1.152545,-1.451534,4.126872,7.1929274,5.7244196,6.28621,8.537366,6.983361,3.06742,140,223,6
8/17/2021,33781,Tiara,Tiara,"9' 9""""",75,3,6.168684118,,68,71,,0.0,0.0,,,,11.199521,-2.3280191,-2.3658237,2.0161743,4.965871,3.818807,5.023433,7.533221,9.545545,1.1271949,140,211,18
8/17/2021,33782,Scarlett ,Tiara,"16' 3""""",75,3,11.0812624,74.0,76,78,,0.0,0.0,,,,10.549238,-2.8098032,-2.5074048,1.7014141,5.766661,3.7391224,4.656869,8.098154,8.951478,1.5217913,140,218,11
8/17/2021,33783,IAC600,Tiara,"16' 3""""",75,3,5.334148051,,64,67,,0.0,0.0,,,,11.054639,-2.3364289,-2.0880303,2.0613105,4.0687313,3.1949959,4.5701127,7.3440714,9.8055525,0.9691696,140,207,22
8/17/2021,33784,Scarlett ,Tiara,"9' 9""""",75,3,10.73999164,74.0,76,79,,0.0,0.0,,,,10.767091,-2.7395926,-2.4250863,1.5482945,5.6229396,3.7668233,4.615048,8.062811,9.382143,1.3371402,140,219,10
